"もこ田めめめ","2018-05-04T11:33:34Z","【どっとライブ】もこめめ*LIVE【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=CbDCq1aqoFc")
"もこ田めめめ","2018-05-05T08:01:18Z","【どっとライブ】もこめめ*LIVE～マイクラの巻～【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=1h5-WJvnyvE")
"もこ田めめめ","2018-05-06T09:00:57Z","【どっとライブ】もこめめ*LIVE～L4D2の巻～【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=t27ozQhPf6I")
"花京院ちえり","2018-04-27T15:31:07Z","【予告】花京院ちえり（かきょういんちえり）【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=DJeYulml7ro")
"花京院ちえり","2018-05-04T16:58:54Z","【どっとライブ】【アイドル部】花京院ちえり【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=yrWWLvPcPLQ")
"花京院ちえり","2018-05-06T03:43:26Z","【PUBG】ちえりのPUBG練習｡･ч･｡#1【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=srEuy4Mutwg")
"花京院ちえり","2018-05-07T21:19:48Z","【花京院ちえり】5月5日ぎゅぎゅっとまとめ｡･ч･｡【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=PHnEKf_wvoM")
"花京院ちえり","2018-05-07T21:42:44Z","【ホラー/ARAYA】ちえりがホラゲARAYAする#１｡･ч･｡【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=MoVLa_8qm3M")
"メリーミルク","2018-03-23T13:24:30Z","＃１【ご挨拶】初めまして、メリーミルクです。",=HYPERLINK("https://www.youtube.com/watch?v=j5TngI3bPkc")
"メリーミルク","2018-04-02T16:16:09Z","#2マシュマロとTHE HOUSE【メリーミルク】",=HYPERLINK("https://www.youtube.com/watch?v=a9eWC6GDoyI")
"メリーミルク","2018-05-04T08:53:37Z","#3おやすみ前の絵本【メリーミルク】",=HYPERLINK("https://www.youtube.com/watch?v=QYCkojhAW34")
"メリーミルク","2018-05-30T15:33:08Z","【メリーミルク】蜜月アン・ドゥ・トロワ【うた】",=HYPERLINK("https://www.youtube.com/watch?v=5idq4XAeYIQ")
"メリーミルク","2018-05-01T03:31:52Z","【メリーミルク生配信】メリーとおやすみ",=HYPERLINK("https://www.youtube.com/watch?v=3NQPdNGxmPg")
"星街すいせい","2018-03-22T08:11:04Z","【自己紹介】彗星の如くあらわれたアイドルVTuber！！！【#01】",=HYPERLINK("https://www.youtube.com/watch?v=1dOyVEls4pg")
"星街すいせい","2018-03-28T21:10:35Z","【Q&A】すいせいに詳しくなれ！！！！の巻【#02】",=HYPERLINK("https://www.youtube.com/watch?v=uXUNZLPrgy8")
"星街すいせい","2018-04-01T08:39:50Z","【第1回V-1】面白くなる一手間！？Aviutlテロップ講座！！【#03】",=HYPERLINK("https://www.youtube.com/watch?v=Ia3sVvOtYa0")
"星街すいせい","2018-04-11T18:01:18Z","【Black Rose】ビビりアイドルのホラゲ実況！！！【#04】",=HYPERLINK("https://www.youtube.com/watch?v=PYnWKg4K6EU")
"星街すいせい","2018-04-15T16:22:04Z","【アキネイター】すいせいを認知させよう計画！！！！【#5】",=HYPERLINK("https://www.youtube.com/watch?v=bLN9mdYYCa0")
"朝ノ姉妹","2018-03-31T06:24:04Z","【自己紹介】マリオメーカーに挑戦！！【初投稿】",=HYPERLINK("https://www.youtube.com/watch?v=J14_8ZLhCP4")
"朝ノ姉妹","2018-04-16T08:31:55Z","生存報告動画【朝ノ光】",=HYPERLINK("https://www.youtube.com/watch?v=f6YuYSlJQRE")
"朝ノ姉妹","2018-04-21T13:45:18Z","Snow halationをサビだけ歌ってみた【朝ノ光】",=HYPERLINK("https://www.youtube.com/watch?v=UR72t0xX5hw")
"朝ノ姉妹","2018-05-01T07:53:46Z","【自己紹介】朝ノ光、改めて自己紹介します！",=HYPERLINK("https://www.youtube.com/watch?v=b92L1R1bx_Y")
"朝ノ姉妹","2018-05-02T10:58:49Z","【自己紹介】 朝ノ瑠璃、お姉ちゃんです",=HYPERLINK("https://www.youtube.com/watch?v=f3QgAhHpiXI")
"イヴ・ヴァルレーヌ","2018-05-31T09:56:41Z","【自己紹介】はじめましてイヴです！【バイノーラル】",=HYPERLINK("https://www.youtube.com/watch?v=tHbUI1fcpi8")
"イヴ・ヴァルレーヌ","2018-06-13T08:53:32Z","【耳舐め】#1 耳舐め練習  【ASMR】",=HYPERLINK("https://www.youtube.com/watch?v=y6lPFxeBWq0")
"イヴ・ヴァルレーヌ","2018-07-13T23:20:35Z","一緒にトレーニング【JOI】",=HYPERLINK("https://www.youtube.com/watch?v=FlhkjsT7lfk")
"イヴ・ヴァルレーヌ","2018-08-08T08:54:25Z","【ASMR】音声作品の聞き方とお知らせ",=HYPERLINK("https://www.youtube.com/watch?v=C7oRkQRLklc")
"イヴ・ヴァルレーヌ","2018-09-06T12:55:37Z","４万人記念生放送　お知らせとファンネーム決めと・・・",=HYPERLINK("https://www.youtube.com/watch?v=ifCgKLXIgP0")
"赤月ゆに","2018-04-29T13:32:38Z","【自己紹介】赤月ゆに、始動！！！！",=HYPERLINK("https://www.youtube.com/watch?v=RkB3NVa_NII")
"赤月ゆに","2018-05-10T12:24:18Z","【質問返信】美少女吸血鬼と血と眷族とガンダム",=HYPERLINK("https://www.youtube.com/watch?v=niUoydjhu4c")
"赤月ゆに","2018-06-28T04:03:45Z","ユリイカ2018年7月号に原稿が掲載された吸血鬼",=HYPERLINK("https://www.youtube.com/watch?v=l1-OBHmAEt8")
"赤月ゆに","2018-06-29T23:30:47Z","現代の吸血鬼がネットで眷族を増やすメカニズム　「ミーム」",=HYPERLINK("https://www.youtube.com/watch?v=mnhMtQYHR1w")
"赤月ゆに","2018-08-08T07:26:29Z","8月10日は東京ビッグサイトへ向かえ",=HYPERLINK("https://www.youtube.com/watch?v=1rGwtpbivhI")
"渋谷ハル","2018-05-06T12:27:35Z","【自己紹介】いらっしゃいませ！！！！！渋谷ハルです！！！【#1】",=HYPERLINK("https://www.youtube.com/watch?v=EI4imabjEUw")
"渋谷ハル","2018-05-11T08:45:03Z","【夢】VTuber渋谷ハルの夢を語ります！",=HYPERLINK("https://www.youtube.com/watch?v=Tg8c0lzMeqM")
"渋谷ハル","2018-05-13T06:46:42Z","【PUBG】20キルドン勝＆VTuber最長!?スナイプ",=HYPERLINK("https://www.youtube.com/watch?v=iRrMFtXPDxA")
"渋谷ハル","2018-05-20T08:30:13Z","【VTuberコラボ】5人でWarmode放送のKILL HIGHLIGHT【PUBG】",=HYPERLINK("https://www.youtube.com/watch?v=Pg4rP9ES41g")
"渋谷ハル","2018-05-28T13:35:37Z","【PUBG】必見！？グレネードはこうやって使え！5月28日放送キル集【VTuber】",=HYPERLINK("https://www.youtube.com/watch?v=eUbecJICZII")
"天神子兎音","2018-04-27T07:49:36Z","【#0】おいでやす〜初投稿やでっ【天神子兎音】",=HYPERLINK("https://www.youtube.com/watch?v=c6XX87HNPZE")
"天神子兎音","2018-05-03T08:48:50Z","子兎音の開運生放送#1【雑談】",=HYPERLINK("https://www.youtube.com/watch?v=dJ8B77NJhhE")
"天神子兎音","2018-05-11T11:38:06Z","【歌ってみた】千本桜 feat. 初音ミク【cover by 天神子兎音】",=HYPERLINK("https://www.youtube.com/watch?v=hvFlaniw3rw")
"天神子兎音","2018-05-18T11:55:10Z","【神のスペック教えたるわ】ウチは噛み様やない！神や！ 【早口言葉チャレンジ】",=HYPERLINK("https://www.youtube.com/watch?v=jAnfjBMivZA")
"天神子兎音","2018-05-19T08:33:56Z","【質問コーナー】6分くらいで分かる天神子兎音【自己紹介】",=HYPERLINK("https://www.youtube.com/watch?v=mr1HQb0rRG4")
"さくらみこ","2018-08-01T09:08:12Z","【自己紹介】ウザカワ系バーチャル巫女アイドル！？さくらみこ、爆誕！【新人バーチャルYouTuber】",=HYPERLINK("https://www.youtube.com/watch?v=lMPhHXJbPEQ")
"さくらみこ","2018-08-27T09:41:31Z","【フル動画】巫女が神社にお使いに行ってきた【神田明神】",=HYPERLINK("https://www.youtube.com/watch?v=z2UI0A1p86o")
"さくらみこ","2018-08-27T06:20:53Z","🔴【神回】初生放送★さくらみこ1000人突破記念！夏最後の花火大会【#01】",=HYPERLINK("https://www.youtube.com/watch?v=iaih7CGee8A")
"さくらみこ","2018-09-20T02:43:49Z","【歌ってみた】夢路らびりんす/うらら迷路帖OP - Short ver -【REALITY】",=HYPERLINK("https://www.youtube.com/watch?v=VeWlafLgrMs")
"さくらみこ","2018-12-29T13:36:20Z","🔴【はじめてのホロクラ鯖】ホロ鯖探検隊！～みこ視点～",=HYPERLINK("https://www.youtube.com/watch?v=6z_eIGhMQEY")
"神楽すず","2018-04-27T10:53:31Z","【予告】神楽すず（かぐらすず）【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=8Ytk0vG7Vr0")
"神楽すず","2018-05-20T08:55:44Z","【どっとライブ】【アイドル部】神楽すず【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=aaynS9caR8U")
"神楽すず","2018-05-21T11:19:42Z","【アイドル部】マシュマロ雑談【どっとライブ】",=HYPERLINK("https://www.youtube.com/watch?v=FbGeYkUZSho")
"神楽すず","2018-05-23T11:27:35Z","【アイドル部】SCPの話がしたい。",=HYPERLINK("https://www.youtube.com/watch?v=1fk39jPxMew")
"神楽すず","2018-05-27T08:20:24Z","【アイドル部】ふにゃふにゃボブの着せ替え【どっとライブ】",=HYPERLINK("https://www.youtube.com/watch?v=NxLaAR1eBt0")
"カルロ・ピノ","2018-04-27T10:55:14Z","【予告】カルロ ピノ【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=Zzth-yGqGWk")
"カルロ・ピノ","2018-05-04T09:50:51Z","【どっとライブ】【アイドル部】カルロピノ【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=WX-NlbcW0oA")
"カルロ・ピノ","2018-05-05T05:26:56Z","【どっとライブ】ましまろパーティしましょう！【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=6UiWBf6RU54")
"カルロ・ピノ","2018-05-07T08:39:29Z","【どっとライブ】ましまろパーティしましょう！第二幕【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=p_tNDqT8zK0")
"カルロ・ピノ","2018-05-11T09:19:35Z","【どっとライブ】お嬢様たるもの、サバイバルですわ！【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=y_GRBKQ38m0")
"北上双葉","2018-04-27T11:15:25Z","【予告】北上双葉 （きたかみふたば）【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=bNe8-lu19Ns")
"北上双葉","2018-05-04T02:53:58Z","【どっとライブ】【アイドル部】北上双葉【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=xFlk7cVPvh4")
"北上双葉","2018-05-05T08:30:54Z","【Minecraft】ふたばのマイクラ🌱 #1【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=sN2WvgBNtww")
"北上双葉","2018-05-08T11:52:08Z","【Minecraft】洞窟に探検！🌱 #2【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=PdZdKVtWd3g")
"北上双葉","2018-05-09T09:10:40Z","【どっとライブ】ふたばのPUBG🔫🌱 #1【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=xvm8bofGJEE")
"八重沢なとり","2018-04-27T11:50:13Z","【予告】八重沢なとり（やえざわなとり）【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=pZxsL1tvJr4")
"八重沢なとり","2018-05-05T03:18:06Z","【どっとライブ】【アイドル部】八重沢なとり【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=wt7vNqjW1GY")
"八重沢なとり","2018-05-07T20:42:04Z","【どっとライブ】八重沢なとりの活動報告、しましょうか #01【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=nhfm7d-GJV4")
"八重沢なとり","2018-05-09T13:53:52Z","【どっとライブ】八重沢なとりの活動報告、しましょうか #02【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=c6gY0AYZnXQ")
"八重沢なとり","2018-05-13T01:52:28Z","【どっとライブ】八重沢なとりのゲーム活動、頑張ります...！(QWOP)【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=IIumlOCuBQA")
"金剛いろは","2018-04-27T11:31:15Z","【予告】金剛いろは（こんごういろは）【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=SXdeM-C0EEc")
"金剛いろは","2018-05-04T16:53:11Z","【どっとライブ】【アイドル部】金剛いろは【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=MGGwgOQ_ufM")
"金剛いろは","2018-05-09T06:05:49Z","【どっとライブ】金剛いろはの納涼配信＃０１【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=rMdLnYGJWyU")
"金剛いろは","2018-05-11T10:27:19Z","【どっとライブ】Steamでワンコインおみくじ＃０１",=HYPERLINK("https://www.youtube.com/watch?v=yIfys8FgfGg")
"金剛いろは","2018-05-13T09:43:15Z","【どっとライブ】Steamでワンコインおみくじ＃０２",=HYPERLINK("https://www.youtube.com/watch?v=WvpIiWl0428")
"ヤマトイオリ","2018-04-27T11:23:50Z","【予告】ヤマトイオリ【.LIVE公式】",=HYPERLINK("https://www.youtube.com/watch?v=ZUdmI2c6XHc")
"ヤマトイオリ","2018-05-20T11:05:21Z","【どっとライブ】【アイドル部】ヤマトイオリ【はじめての生放送】",=HYPERLINK("https://www.youtube.com/watch?v=U_DOhXFX-Gg")
"ヤマトイオリ","2018-05-27T07:36:57Z","【どっとライブ】おじさんと登ります【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=29iv4SBZfTI")
"ヤマトイオリ","2018-06-01T11:18:51Z","【マリオテニス】#1 着物でもテニスできるんですよ【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=SP5hzAgl3bY")
"ヤマトイオリ","2018-06-04T09:49:15Z","【INSIDE】#1 解けるのかしら。。【アイドル部】",=HYPERLINK("https://www.youtube.com/watch?v=njCSoqeQPiM")
"叶","2018-05-01T18:55:33Z","【自己紹介】初めまして、叶です。【#1】",=HYPERLINK("https://www.youtube.com/watch?v=dmdxFlbJ3qM")
"叶","2018-05-03T12:44:20Z","【PUBG】ソロスクアッドでドン勝が食べたいです！【#2】",=HYPERLINK("https://www.youtube.com/watch?v=nYwyop1VZss")
"叶","2018-05-02T23:13:47Z","【before#1】雑談▶「 ゲームのお話」",=HYPERLINK("https://www.youtube.com/watch?v=Pubi0fghrPk")
"叶","2018-05-03T17:01:29Z","【before#2】PUBG＆Fortnite▶「まったりげーむ」",=HYPERLINK("https://www.youtube.com/watch?v=lmF9pDdwSuo")
"叶","2018-05-02T14:03:27Z","【Pick Up#1】雑談/PUBG▶ 「初放送！548分で分かる！叶！」",=HYPERLINK("https://www.youtube.com/watch?v=PmJWrLNdM_0")
"YuNi","2018-06-14T12:07:42Z","【自己紹介】プラチナ 歌ってみた(生歌) - YuNi【カードキャプターさくら】",=HYPERLINK("https://www.youtube.com/watch?v=8yL88k4Aou0")
"YuNi","2018-06-20T13:36:25Z","【メニアック】 sweets parade 歌ってみた(生歌) - YuNi【髏々宮カルタ/妖狐×僕SS】",=HYPERLINK("https://www.youtube.com/watch?v=5bNokEpIYNQ")
"YuNi","2018-06-22T03:14:10Z","【ウエストがしんどい】エイリアンエイリアン 歌ってみた(生歌) - YuNi",=HYPERLINK("https://www.youtube.com/watch?v=BxgZRlx_pDE")
"YuNi","2018-06-22T07:42:12Z","【少しは分かるのです】Violet Snow 歌ってみた(生歌) - YuNi【ヴァイオレット・エヴァーガーデン】",=HYPERLINK("https://www.youtube.com/watch?v=Wn_DHMnQopI")
"YuNi","2018-06-26T02:25:27Z","【キラッ☆】祝10周年！ 星間飛行 歌ってみた(生歌) - YuNi 【マクロスF / ランカ・リー】",=HYPERLINK("https://www.youtube.com/watch?v=McRFlW3gV1M")
"白上フブキ","2018-06-01T09:55:35Z","【初放送】フブキCh。(^・ω・^§)ﾉ　白上フブキのみんなのお耳にちょコンっと放送！",=HYPERLINK("https://www.youtube.com/watch?v=X53mU_mxCDQ")
"白上フブキ","2018-06-01T13:44:45Z","【テスト初放送】フブキCh。(^・ω・^§)ﾉ　白上フブキのみんなのお耳にちょコンっと放送！",=HYPERLINK("https://www.youtube.com/watch?v=zesLeqOFgwc")
"白上フブキ","2018-06-06T12:34:59Z","【白上フブキ】クックパッドおすすめレシピソングを歌ってみた♪",=HYPERLINK("https://www.youtube.com/watch?v=Z72rgSXpUHU")
"白上フブキ","2018-06-09T07:08:49Z","【雑談】フブキCh。(^・ω・^§)ﾉ　白上フブキのみんなのお耳にちょコンっと放送！",=HYPERLINK("https://www.youtube.com/watch?v=AM3kai20okE")
"白上フブキ","2018-06-15T09:26:54Z","【フブキch】白上フブキの自己紹介できてない自己紹介動画",=HYPERLINK("https://www.youtube.com/watch?v=LP5phg8T1YY")
"赤井はあと","2018-06-01T14:52:48Z","🔴【初放送】新人Vtuberの赤井はあとです！はじめまして！",=HYPERLINK("https://www.youtube.com/watch?v=ZDoyb3CWQnE")
"赤井はあと","2018-06-06T10:03:20Z","🔴【QWOP】とんでもないバカゲー実況",=HYPERLINK("https://www.youtube.com/watch?v=16oql7Yjia8")
"赤井はあと","2018-06-06T11:14:45Z","🔴【壺男】とんでもないバカゲー実況＃２-getting over it-",=HYPERLINK("https://www.youtube.com/watch?v=BZr9gFuoxyU")
"赤井はあと","2018-06-10T07:33:27Z","【QWOP】とんでもないバカゲー実況＃１～超凝縮編～",=HYPERLINK("https://www.youtube.com/watch?v=LDVu8fu0NSQ")
"赤井はあと","2018-06-12T13:03:23Z","🔴【死にゲー】狂気の世界でいざ妹探しへ！＃1【LIMBO】",=HYPERLINK("https://www.youtube.com/watch?v=0Ze__14qwFg")
"シスタークレア","2018-06-05T17:18:44Z","#00 はじめまして、シスタークレアと申します。 Mirrativ配信アーカイブ",=HYPERLINK("https://www.youtube.com/watch?v=WYGFgkswmiQ")
"シスタークレア","2018-06-07T11:19:09Z","#01 クレアの自己紹介",=HYPERLINK("https://www.youtube.com/watch?v=8b709uhKSUY")
"シスタークレア","2018-06-07T15:52:05Z","#02　シスター・クレアと申します。 Mirrativアーカイブ",=HYPERLINK("https://www.youtube.com/watch?v=tZCg2a7lx0g")
"シスタークレア","2018-06-07T16:12:58Z","シスター・クレア まいにち動画",=HYPERLINK("https://www.youtube.com/watch?v=Vv0fWJ3FFWQ")
"シスタークレア","2018-06-08T20:44:08Z","シスター・クレア まいにち動画",=HYPERLINK("https://www.youtube.com/watch?v=7m3s883IDu8")
"夏色まつり","2019-12-19T13:28:09Z","白日 / King Gnu (Covered by 夏色まつり&律可)",=HYPERLINK("https://www.youtube.com/watch?v=j84IEsVYGyE")
"夏色まつり","2020-04-13T20:26:17Z","Preserved Roses / T.M.Revolution×水樹奈々(Covered by 夏色まつり&律可)",=HYPERLINK("https://www.youtube.com/watch?v=1KyLE_Ejf-U")
"夏色まつり","2020-05-30T17:29:12Z","【2周年】デビューして2年たつけど皆にどう思われてるの？【ホロライブ/夏色まつり】",=HYPERLINK("https://www.youtube.com/watch?v=ZGvb8QzrE3c")
"夏色まつり","2020-06-01T07:24:28Z","【ガチャ】2周年だしAPEX200連ガチャ対決しないか？【白上フブキ/夏色まつり】",=HYPERLINK("https://www.youtube.com/watch?v=6m0cP9Ehgck")
"夏色まつり","2020-06-02T12:58:37Z","【VALORANT】初めてのヴァロラント！どんなゲームなのか楽しみだねッ！【ホロライブ/夏色まつり】",=HYPERLINK("https://www.youtube.com/watch?v=UJoZ5stt1uc")
"緑仙","2018-06-08T14:26:24Z","はじめまして、リューシェンの話",=HYPERLINK("https://www.youtube.com/watch?v=qg7SVkUpOJE")
"緑仙","2018-06-08T15:42:27Z","5分でわかる緑仙の初配信",=HYPERLINK("https://www.youtube.com/watch?v=UgqQ4HiGobI")
"緑仙","2018-06-10T04:37:06Z","初配信でにじさんじCOOと実質コラボを果たしたライバー",=HYPERLINK("https://www.youtube.com/watch?v=7UJkvn1bmIg")
"緑仙","2018-06-10T15:30:05Z","学校に行きたくない話",=HYPERLINK("https://www.youtube.com/watch?v=n14pREbONj0")
"緑仙","2018-06-18T13:00:56Z","人間と会話をするのは大変〜卯月コウの場合〜",=HYPERLINK("https://www.youtube.com/watch?v=ylMtYqU9Qjk")
"さえきやひろ","2018-06-03T11:52:24Z","やひろのおへや のてすと",=HYPERLINK("https://www.youtube.com/watch?v=crMrp-1DwG4")
"さえきやひろ","2018-06-07T11:25:37Z","やひろの夕方のゆるなま",=HYPERLINK("https://www.youtube.com/watch?v=jcJJlhWynzo")
"さえきやひろ","2018-06-17T13:33:20Z","【自己紹介】さえきやひろです！！！【バーチャルYouTuber】#01",=HYPERLINK("https://www.youtube.com/watch?v=8VnLQ_q22fI")
"さえきやひろ","2018-06-10T10:44:28Z","動画あっぷしたよーーー！！！",=HYPERLINK("https://www.youtube.com/watch?v=r1g44byclSU")
"さえきやひろ","2018-06-23T13:49:42Z","【お絵かき】「#輝夜月10分チャレンジ」をやるー！！#02",=HYPERLINK("https://www.youtube.com/watch?v=vMOONf7KsQ8")
"天開司","2018-06-02T08:18:33Z","【自己紹介】バーチャル債務者youtubeｒの、天開司だ・・・！【第１話】",=HYPERLINK("https://www.youtube.com/watch?v=qH1lbPZuNUI")
"天開司","2018-06-03T13:04:21Z","天開司の豪遊雑談　マイクテスツ編",=HYPERLINK("https://www.youtube.com/watch?v=zidCSEd7fxM")
"天開司","2018-06-10T06:14:04Z","【アキネイター】これゲーム実況でいいのか・・・？【第２話】",=HYPERLINK("https://www.youtube.com/watch?v=--6lDAZTEIk")
"天開司","2018-06-14T11:44:14Z","BAN酌",=HYPERLINK("https://www.youtube.com/watch?v=ABB24Iqwen8")
"天開司","2018-06-03T16:01:19Z","天開司の豪遊雑談　キャプチャーボードが届いたぜ編",=HYPERLINK("https://www.youtube.com/watch?v=ncdt2YgyHLo")
"因幡はねる","2018-06-09T08:15:49Z","【初配信】私の古参になってください♡【因幡はねる / あにまーれ★2018/6/9",=HYPERLINK("https://www.youtube.com/watch?v=-pHms1aiLGg")
"因幡はねる","2018-06-09T14:26:40Z","【初放送お説教会】あにまーれ全員集合配信【因幡はねる / あにまーれ】★2018/6/9",=HYPERLINK("https://www.youtube.com/watch?v=Z50m99f4CQk")
"因幡はねる","2018-06-10T12:14:42Z","【GoatSimulator】やぎやぎ族とたわむれるウサギ#1【因幡はねる / あにまーれ】★2018/6/10",=HYPERLINK("https://www.youtube.com/watch?v=1LWM1Rx-roo")
"因幡はねる","2018-06-10T17:36:53Z","2018/6/11【16:00-17:00マイク故障爆音注意】月曜のいってらっしゃい配信【因幡はねる / あにまーれ】",=HYPERLINK("https://www.youtube.com/watch?v=JFl-D-p3S-8")
"因幡はねる","2018-06-11T11:39:54Z","【実家が罠だらけ】へんなの。変な脱出ゲームをやってみるウサギ【因幡はねる / あにまーれ】★2018/6/11",=HYPERLINK("https://www.youtube.com/watch?v=RxI_i91RYd0")
"マグロナ","2018-06-05T13:19:01Z","よりぬきマグロナちゃん #00 (test)",=HYPERLINK("https://www.youtube.com/watch?v=geP4hCu8H0o")
"マグロナ","2018-06-06T23:51:56Z","よりぬきマグロナちゃん #01",=HYPERLINK("https://www.youtube.com/watch?v=ZZoegZIA8Ww")
"マグロナ","2018-06-08T09:13:16Z","バーチャルボイスチェンジセルフ受肉お絵かき魔王おじさんのセルフキャラデザ回",=HYPERLINK("https://www.youtube.com/watch?v=2FfwYyEgyMQ")
"マグロナ","2018-06-10T15:17:03Z","4000人ありがとな～～",=HYPERLINK("https://www.youtube.com/watch?v=NFkv2VR-9Q0")
"マグロナ","2018-06-14T06:35:09Z","よりぬきマグロナちゃん #02",=HYPERLINK("https://www.youtube.com/watch?v=z36lLpIoLIk")
"本間ひまわり","2018-07-10T06:56:12Z","🌻祝【初配信】雑談とマシュマロ返し【自己紹介】",=HYPERLINK("https://www.youtube.com/watch?v=YtqZQSJBByI")
"本間ひまわり","2018-07-12T10:16:51Z","【自己紹介】本間ひまわりです【短編】",=HYPERLINK("https://www.youtube.com/watch?v=zhSbogaB41M")
"本間ひまわり","2018-07-13T11:02:46Z","【はじめての】Mirrativ-アーカイブ【漢字テスト】",=HYPERLINK("https://www.youtube.com/watch?v=ALCG1nStfeQ")
"本間ひまわり","2018-07-11T14:59:33Z","#1【初見】Layers of Fearやる！【ホラー】",=HYPERLINK("https://www.youtube.com/watch?v=4ixzHD8VRws")
"本間ひまわり","2018-07-16T15:00:49Z","#2【ほんわか】(🌻・ワ・)＜Layers of Fear　やる　【ホラー】",=HYPERLINK("https://www.youtube.com/watch?v=wL5kZnzQx0o")
"笹木咲","2018-07-07T10:34:42Z","【自己紹介】はじめまして。笹木咲やよ～！【よろしく】",=HYPERLINK("https://www.youtube.com/watch?v=BRWfi6ds3Ls")
"笹木咲","2018-07-07T09:58:38Z","【第１回】笹木咲が あらわれた！▼【生放送】",=HYPERLINK("https://www.youtube.com/watch?v=rcQDobPpwm8")
"笹木咲","2018-07-28T17:23:36Z","【まったり】夏休みの宿題しながらおしゃべり～！【おべんきょ】",=HYPERLINK("https://www.youtube.com/watch?v=6KNr-H7XPNw")
"笹木咲","2018-07-31T13:57:36Z","【恐怖の森】ビビりはホラゲをクリアすることができるのか。【Live】",=HYPERLINK("https://www.youtube.com/watch?v=SY6BNxo-DHE")
"笹木咲","2018-08-02T23:57:13Z","【チャンネル登録者数】うちの特技を披露するっ！【２万人記念】",=HYPERLINK("https://www.youtube.com/watch?v=9JT7xhj7GNI")
"周防パトラ","2018-07-13T10:23:35Z","【自己紹介】初めまして。周防パトラよ♪【周防パトラ / ハニスト】",=HYPERLINK("https://www.youtube.com/watch?v=AZMJG5ulypo")
"周防パトラ","2018-07-14T07:57:15Z","【初配信】初めまして、ハニーストラップです【開店】",=HYPERLINK("https://www.youtube.com/watch?v=5TkF9NRNWWM")
"周防パトラ","2018-07-14T09:07:53Z","【雑談】初配信で緊張して引退してしまう周防パトラ",=HYPERLINK("https://www.youtube.com/watch?v=vpxfyHw6Kv8")
"周防パトラ","2018-07-15T11:36:59Z","【BF1】パトラちゃん様が戦場で大暴れしてるどｗｗ【周防パトラ / ハニスト】",=HYPERLINK("https://www.youtube.com/watch?v=mtPgU_Jtzg4")
"周防パトラ","2018-07-16T05:35:31Z","【BF1＊参加OK】ふぇえ戦場でバンバンって怖いですぅうう【周防パトラ / ハニスト】",=HYPERLINK("https://www.youtube.com/watch?v=yW3mx5BBBNo")
"キミノミヤ","2018-07-17T10:31:29Z","キミノミヤ  Japanese HANJO! TV 告知",=HYPERLINK("https://www.youtube.com/watch?v=u4MKg_AG8Jk")
"キミノミヤ","2018-07-17T10:29:25Z","MIYA KIMINO #1 Self-introduction short ver",=HYPERLINK("https://www.youtube.com/watch?v=e61Zd60vVPw")
"キミノミヤ","2018-07-17T10:27:42Z","MIYA KIMINO #1 Self-introduction",=HYPERLINK("https://www.youtube.com/watch?v=wkWrd5mZUxU")
"キミノミヤ","2018-07-31T09:55:01Z","【Otaku Term】#1 Otaku - オタク",=HYPERLINK("https://www.youtube.com/watch?v=t-Fd4DLjlco")
"キミノミヤ","2018-07-31T11:08:51Z","Don't forget to subscribe my channel!",=HYPERLINK("https://www.youtube.com/watch?v=EnYsUWiK7P4")
"燦鳥ノム","2018-08-17T07:56:41Z","【予告動画①】燦鳥ノム、ちょっとだけ自己紹介をする",=HYPERLINK("https://www.youtube.com/watch?v=5O9p83w6RSA")
